order_id,order_date,customer_id,order_state,seller_id
ORD_4951,2025-05-31,CUST_3853,Delivered,SEL_6027
ORD_4952,2025-06-22,CUST_1516,Delivered,SEL_6096
ORD_4953,2025-09-06,CUST_3780,Delivered,SEL_6033
ORD_4954,2025-07-16,CUST_2388,Delivered,SEL_6013
ORD_4955,2026-02-13,CUST_3580,Delivered,SEL_6037
ORD_4956,2026-03-27,CUST_1956,Delivered,SEL_6044
ORD_4957,2025-08-31,CUST_3200,Delivered,SEL_6002
ORD_4958,2025-11-11,CUST_2713,Delivered,SEL_6038
ORD_4959,2025-06-22,CUST_3995,Delivered,SEL_6037
ORD_4960,2025-06-17,CUST_1608,Delivered,SEL_6059
ORD_4961,2025-09-06,CUST_3468,Delivered,SEL_6114
ORD_4962,2025-05-29,CUST_2274,Delivered,SEL_6120
ORD_4963,2025-07-15,CUST_3914,Delivered,SEL_6069
ORD_4964,2025-09-01,CUST_2536,Delivered,SEL_6018
ORD_4965,2026-02-27,CUST_3626,Pending,SEL_6048
ORD_4966,2025-07-31,CUST_3383,Delivered,SEL_6081
ORD_4967,2025-07-08,CUST_2442,Delivered,SEL_6066
ORD_4968,2025-04-03,CUST_3980,Delivered,SEL_6049
ORD_4969,2026-01-13,CUST_2798,Delivered,SEL_6106
ORD_4970,2025-08-04,CUST_1295,Cancelled,SEL_6058
ORD_4971,2025-09-06,CUST_1755,Delivered,SEL_6035
ORD_4972,2025-10-05,CUST_2395,Delivered,SEL_6078
ORD_4973,2025-10-28,CUST_1186,Delivered,SEL_6115
ORD_4974,2025-04-07,CUST_2270,Pending,SEL_6076
ORD_4975,2025-11-03,CUST_1637,Cancelled,SEL_6058
ORD_4976,2025-05-10,CUST_2292,Delivered,SEL_6097
ORD_4977,2025-07-27,CUST_1530,Delivered,SEL_6007
ORD_4978,2025-06-14,CUST_3069,Pending,SEL_6103
ORD_4979,2025-11-26,CUST_3959,Pending,SEL_6109
ORD_4980,2025-08-29,CUST_3915,Delivered,SEL_6009
ORD_4981,2025-10-08,CUST_1794,Delivered,SEL_6069
ORD_4982,2025-06-14,CUST_3148,Delivered,SEL_6004
ORD_4983,2026-03-27,CUST_3800,Delivered,SEL_6032
ORD_4984,2025-06-08,CUST_1478,Delivered,SEL_6005
ORD_4985,2026-01-04,CUST_2623,Delivered,SEL_6056
ORD_4986,2025-10-20,CUST_1940,Pending,SEL_6056
ORD_4987,2025-12-22,CUST_1526,Delivered,SEL_6116
ORD_4988,2026-02-26,CUST_3382,Pending,SEL_6044
ORD_4989,2025-11-12,CUST_1002,Delivered,SEL_6072
ORD_4990,2025-04-08,CUST_1375,Cancelled,SEL_6013
ORD_4991,2025-05-27,CUST_3341,Delivered,SEL_6004
ORD_4992,2025-09-06,CUST_3885,Delivered,SEL_6052
ORD_4993,2025-07-25,CUST_1553,Delivered,SEL_6075
ORD_4994,2025-10-23,CUST_3366,Delivered,SEL_6015
ORD_4995,2025-11-21,CUST_2526,Pending,SEL_6120
ORD_4996,2025-05-11,CUST_2852,Delivered,SEL_6110
ORD_4997,2025-06-17,CUST_1381,Delivered,SEL_6082
ORD_4998,2026-01-22,CUST_2647,Delivered,SEL_6084
ORD_4999,2026-03-18,CUST_1014,Pending,SEL_6001
ORD_5000,2025-12-06,CUST_1504,Delivered,SEL_6065
ORD_5001,2026-01-10,CUST_3279,Delivered,SEL_6011
ORD_5002,2025-05-29,CUST_3009,Delivered,SEL_6093
ORD_5003,2025-08-20,CUST_1130,Delivered,SEL_6061
ORD_5004,2025-06-16,CUST_1838,Pending,SEL_6093
ORD_5005,2026-03-02,CUST_3939,Delivered,SEL_6088
ORD_5006,2025-08-18,CUST_3041,Delivered,SEL_6084
ORD_5007,2025-05-01,CUST_1028,Delivered,SEL_6094
ORD_5008,2025-05-18,CUST_3114,Delivered,SEL_6063
ORD_5009,2025-06-03,CUST_2253,Delivered,SEL_6038
ORD_5010,2025-11-19,CUST_1261,Delivered,SEL_6069
ORD_5011,2025-11-23,CUST_3047,Delivered,SEL_6045
ORD_5012,2025-06-21,CUST_2473,Delivered,SEL_6074
ORD_5013,2026-03-02,CUST_2448,Delivered,SEL_6070
ORD_5014,2026-02-10,CUST_1460,Delivered,SEL_6068
ORD_5015,2025-09-04,CUST_1301,Delivered,SEL_6004
ORD_5016,2025-11-05,CUST_3967,Cancelled,SEL_6071
ORD_5017,2025-12-31,CUST_3335,Pending,SEL_6048
ORD_5018,2025-10-14,CUST_1630,Delivered,SEL_6097
ORD_5019,2026-03-06,CUST_1270,Delivered,SEL_6009
ORD_5020,2025-04-24,CUST_3640,Delivered,SEL_6090
ORD_5021,2026-02-12,CUST_2994,Pending,SEL_6115
ORD_5022,2025-06-26,CUST_2629,Pending,SEL_6116
ORD_5023,2025-11-13,CUST_2802,Delivered,SEL_6047
ORD_5024,2025-09-17,CUST_3892,Delivered,SEL_6105
ORD_5025,2025-04-10,CUST_1862,Delivered,SEL_6085
ORD_5026,2025-12-16,CUST_2281,Delivered,SEL_6060
ORD_5027,2025-10-24,CUST_3181,Cancelled,SEL_6052
ORD_5028,2026-01-09,CUST_2800,Delivered,SEL_6086
ORD_5029,2025-06-12,CUST_2707,Pending,SEL_6033
ORD_5030,2025-07-13,CUST_3561,Delivered,SEL_6058
ORD_5031,2025-04-11,CUST_3361,Delivered,SEL_6097
ORD_5032,2025-12-28,CUST_1576,Delivered,SEL_6048
ORD_5033,2025-12-09,CUST_3934,Delivered,SEL_6005
ORD_5034,2025-04-09,CUST_3004,Pending,SEL_6085
ORD_5035,2025-12-05,CUST_2308,Delivered,SEL_6027
ORD_5036,2025-06-12,CUST_2957,Delivered,SEL_6041
ORD_5037,2025-11-22,CUST_3735,Delivered,SEL_6001
ORD_5038,2025-12-02,CUST_3021,Delivered,SEL_6051
ORD_5039,2025-08-15,CUST_3213,Delivered,SEL_6016
ORD_5040,2025-03-30,CUST_3353,Pending,SEL_6099
ORD_5041,2026-01-15,CUST_2656,Delivered,SEL_6100
ORD_5042,2025-10-07,CUST_2580,Delivered,SEL_6108
ORD_5043,2026-01-20,CUST_2848,Pending,SEL_6032
ORD_5044,2025-08-29,CUST_3204,Delivered,SEL_6093
ORD_5045,2025-06-11,CUST_2391,Delivered,SEL_6103
ORD_5046,2025-10-24,CUST_2743,Delivered,SEL_6047
ORD_5047,2025-05-18,CUST_2926,Delivered,SEL_6023
ORD_5048,2026-03-08,CUST_1620,Pending,SEL_6015
ORD_5049,2025-06-28,CUST_2275,Delivered,SEL_6026
ORD_5050,2026-02-24,CUST_1957,Delivered,SEL_6037
ORD_5051,2025-08-07,CUST_2940,Delivered,SEL_6089
ORD_5052,2025-09-14,CUST_3382,Delivered,SEL_6055
ORD_5053,2025-04-27,CUST_1969,Delivered,SEL_6002
ORD_5054,2025-07-02,CUST_3559,Delivered,SEL_6076
ORD_5055,2025-08-10,CUST_2317,Cancelled,SEL_6019
ORD_5056,2025-09-05,CUST_2044,Delivered,SEL_6032
ORD_5057,2026-02-05,CUST_1282,Delivered,SEL_6087
ORD_5058,2026-02-15,CUST_3845,Delivered,SEL_6069
ORD_5059,2025-04-28,CUST_3167,Delivered,SEL_6055
ORD_5060,2025-09-18,CUST_2059,Delivered,SEL_6089
ORD_5061,2026-01-03,CUST_1198,Delivered,SEL_6099
ORD_5062,2026-03-08,CUST_3533,Delivered,SEL_6056
ORD_5063,2025-06-16,CUST_2083,Delivered,SEL_6029
ORD_5064,2025-12-03,CUST_3885,Delivered,SEL_6102
ORD_5065,2025-11-23,CUST_2185,Delivered,SEL_6109
ORD_5066,2026-03-21,CUST_2009,Delivered,SEL_6084
ORD_5067,2026-01-05,CUST_3739,Pending,SEL_6111
ORD_5068,2025-12-14,CUST_2230,Delivered,SEL_6036
ORD_5069,2025-09-24,CUST_2036,Pending,SEL_6116
ORD_5070,2025-08-28,CUST_1490,Delivered,SEL_6071
ORD_5071,2025-04-04,CUST_1276,Pending,SEL_6086
ORD_5072,2025-05-17,CUST_3741,Delivered,SEL_6082
ORD_5073,2025-04-10,CUST_3290,Delivered,SEL_6053
ORD_5074,2025-10-26,CUST_2240,Pending,SEL_6085
ORD_5075,2025-10-18,CUST_2275,Delivered,SEL_6086
ORD_5076,2025-05-13,CUST_1126,Delivered,SEL_6039
ORD_5077,2025-09-01,CUST_1217,Cancelled,SEL_6076
ORD_5078,2025-12-07,CUST_2209,Delivered,SEL_6011
ORD_5079,2025-12-13,CUST_2247,Delivered,SEL_6120
ORD_5080,2026-03-09,CUST_3543,Delivered,SEL_6076
ORD_5081,2026-03-12,CUST_3475,Delivered,SEL_6090
ORD_5082,2025-09-10,CUST_1919,Delivered,SEL_6030
ORD_5083,2025-10-10,CUST_2318,Pending,SEL_6079
ORD_5084,2025-10-17,CUST_3199,Delivered,SEL_6072
ORD_5085,2025-04-13,CUST_3432,Cancelled,SEL_6107
ORD_5086,2026-01-03,CUST_2662,Delivered,SEL_6053
ORD_5087,2025-08-10,CUST_1308,Pending,SEL_6082
ORD_5088,2026-02-15,CUST_2360,Delivered,SEL_6074
ORD_5089,2026-03-23,CUST_2970,Pending,SEL_6008
ORD_5090,2025-04-29,CUST_3794,Delivered,SEL_6102
ORD_5091,2026-03-13,CUST_1892,Cancelled,SEL_6099
ORD_5092,2025-09-15,CUST_1375,Delivered,SEL_6020
ORD_5093,2026-03-06,CUST_3034,Delivered,SEL_6012
ORD_5094,2026-02-02,CUST_2365,Delivered,SEL_6113
ORD_5095,2025-09-29,CUST_1129,Delivered,SEL_6067
ORD_5096,2025-09-28,CUST_2015,Delivered,SEL_6084
ORD_5097,2025-05-01,CUST_2800,Delivered,SEL_6050
ORD_5098,2026-02-15,CUST_3717,Delivered,SEL_6012
ORD_5099,2025-09-23,CUST_2382,Delivered,SEL_6054
ORD_5100,2025-07-19,CUST_1517,Delivered,SEL_6088
ORD_5101,2025-08-02,CUST_2519,Delivered,SEL_6080
ORD_5102,2025-05-18,CUST_1086,Cancelled,SEL_6054
ORD_5103,2025-09-05,CUST_2199,Pending,SEL_6074
ORD_5104,2025-06-26,CUST_3359,Delivered,SEL_6019
ORD_5105,2025-08-22,CUST_2143,Delivered,SEL_6105
ORD_5106,2026-01-03,CUST_3475,Delivered,SEL_6014
ORD_5107,2026-01-21,CUST_2994,Cancelled,SEL_6052
ORD_5108,2025-10-13,CUST_3162,Delivered,SEL_6078
ORD_5109,2025-04-05,CUST_1303,Delivered,SEL_6022
ORD_5110,2025-08-30,CUST_3792,Delivered,SEL_6004
ORD_5111,2025-12-10,CUST_1588,Pending,SEL_6111
ORD_5112,2026-02-26,CUST_1987,Delivered,SEL_6116
ORD_5113,2026-02-10,CUST_2864,Delivered,SEL_6059
ORD_5114,2026-02-20,CUST_1345,Delivered,SEL_6034
ORD_5115,2025-06-23,CUST_1814,Delivered,SEL_6064
ORD_5116,2025-04-19,CUST_2988,Delivered,SEL_6018
ORD_5117,2026-03-14,CUST_3849,Delivered,SEL_6098
ORD_5118,2025-11-08,CUST_2311,Pending,SEL_6082
ORD_5119,2025-12-25,CUST_3000,Delivered,SEL_6104
ORD_5120,2025-11-27,CUST_2678,Pending,SEL_6031
ORD_5121,2025-06-25,CUST_2328,Delivered,SEL_6106
ORD_5122,2025-06-12,CUST_2093,Delivered,SEL_6084
ORD_5123,2026-03-01,CUST_3409,Pending,SEL_6100
ORD_5124,2026-03-26,CUST_2010,Delivered,SEL_6042
ORD_5125,2025-08-19,CUST_1704,Delivered,SEL_6074
ORD_5126,2025-10-03,CUST_1575,Pending,SEL_6003
ORD_5127,2025-07-11,CUST_2609,Delivered,SEL_6085
ORD_5128,2025-11-06,CUST_2113,Delivered,SEL_6100
ORD_5129,2025-09-13,CUST_1688,Pending,SEL_6055
ORD_5130,2026-01-08,CUST_3829,Delivered,SEL_6010
ORD_5131,2025-10-12,CUST_3633,Delivered,SEL_6071
ORD_5132,2026-02-07,CUST_3637,Cancelled,SEL_6022
ORD_5133,2025-06-13,CUST_1489,Delivered,SEL_6023
ORD_5134,2025-09-12,CUST_2348,Delivered,SEL_6076
ORD_5135,2025-05-01,CUST_1494,Cancelled,SEL_6103
ORD_5136,2025-09-11,CUST_2668,Delivered,SEL_6013
ORD_5137,2025-10-19,CUST_2638,Cancelled,SEL_6040
ORD_5138,2025-12-03,CUST_1019,Pending,SEL_6013
ORD_5139,2025-04-25,CUST_3445,Delivered,SEL_6097
ORD_5140,2025-11-07,CUST_2001,Delivered,SEL_6095
ORD_5141,2025-07-09,CUST_1851,Delivered,SEL_6112
ORD_5142,2025-07-14,CUST_2389,Delivered,SEL_6051
ORD_5143,2026-03-05,CUST_2355,Pending,SEL_6064
ORD_5144,2026-01-16,CUST_2368,Delivered,SEL_6092
ORD_5145,2025-05-19,CUST_1822,Delivered,SEL_6083
ORD_5146,2025-08-12,CUST_1455,Delivered,SEL_6085
ORD_5147,2025-06-18,CUST_2625,Cancelled,SEL_6096
ORD_5148,2025-11-20,CUST_3773,Delivered,SEL_6090
ORD_5149,2025-07-04,CUST_1711,Cancelled,SEL_6013
ORD_5150,2025-11-06,CUST_3191,Delivered,SEL_6029
ORD_5151,2025-09-09,CUST_1917,Cancelled,SEL_6071
ORD_5152,2025-09-05,CUST_3876,Delivered,SEL_6047
ORD_5153,2026-01-30,CUST_3653,Delivered,SEL_6026
ORD_5154,2025-04-19,CUST_2497,Pending,SEL_6070
ORD_5155,2025-07-27,CUST_2441,Delivered,SEL_6096
ORD_5156,2025-08-13,CUST_1305,Delivered,SEL_6100
ORD_5157,2025-08-14,CUST_1736,Pending,SEL_6118
ORD_5158,2025-03-30,CUST_3339,Delivered,SEL_6023
ORD_5159,2026-01-29,CUST_2964,Delivered,SEL_6116
ORD_5160,2025-11-15,CUST_3150,Delivered,SEL_6075
ORD_5161,2025-03-31,CUST_3010,Pending,SEL_6056
ORD_5162,2025-05-12,CUST_3915,Delivered,SEL_6085
ORD_5163,2026-02-21,CUST_3890,Delivered,SEL_6019
ORD_5164,2025-07-20,CUST_1962,Delivered,SEL_6098
ORD_5165,2025-06-05,CUST_3990,Delivered,SEL_6113
ORD_5166,2025-12-04,CUST_2027,Pending,SEL_6111
ORD_5167,2025-07-14,CUST_3133,Delivered,SEL_6116
ORD_5168,2026-01-20,CUST_3376,Delivered,SEL_6050
ORD_5169,2025-07-31,CUST_3864,Delivered,SEL_6108
ORD_5170,2026-02-19,CUST_2474,Delivered,SEL_6035
ORD_5171,2026-01-04,CUST_3502,Pending,SEL_6049
ORD_5172,2025-08-29,CUST_2948,Delivered,SEL_6095
ORD_5173,2025-09-19,CUST_3677,Delivered,SEL_6046
ORD_5174,2025-12-09,CUST_2178,Delivered,SEL_6093
ORD_5175,2025-07-18,CUST_1665,Cancelled,SEL_6070
ORD_5176,2025-05-08,CUST_1012,Delivered,SEL_6100
ORD_5177,2025-12-05,CUST_2157,Delivered,SEL_6053
ORD_5178,2025-10-14,CUST_1304,Pending,SEL_6031
ORD_5179,2025-12-22,CUST_2764,Cancelled,SEL_6096
ORD_5180,2026-02-20,CUST_3831,Cancelled,SEL_6104
ORD_5181,2025-10-21,CUST_1043,Delivered,SEL_6084
ORD_5182,2025-11-29,CUST_1944,Pending,SEL_6022
ORD_5183,2026-01-22,CUST_3391,Delivered,SEL_6067
ORD_5184,2025-05-03,CUST_2350,Delivered,SEL_6008
ORD_5185,2025-04-04,CUST_3546,Delivered,SEL_6109
ORD_5186,2025-12-04,CUST_3412,Delivered,SEL_6019
ORD_5187,2025-04-17,CUST_1891,Pending,SEL_6031
ORD_5188,2025-12-13,CUST_3475,Delivered,SEL_6032
ORD_5189,2025-12-24,CUST_2005,Pending,SEL_6079
ORD_5190,2025-09-26,CUST_1021,Pending,SEL_6055
ORD_5191,2026-01-16,CUST_1407,Delivered,SEL_6103
ORD_5192,2025-12-02,CUST_3667,Cancelled,SEL_6031
ORD_5193,2026-01-21,CUST_2015,Delivered,SEL_6067
ORD_5194,2026-03-14,CUST_1336,Delivered,SEL_6051
ORD_5195,2026-02-21,CUST_2839,Pending,SEL_6096
ORD_5196,2025-12-05,CUST_2148,Delivered,SEL_6074
ORD_5197,2025-07-29,CUST_3447,Delivered,SEL_6092
ORD_5198,2025-11-13,CUST_3841,Delivered,SEL_6027
ORD_5199,2025-06-21,CUST_2828,Pending,SEL_6048
ORD_5200,2025-09-19,CUST_1715,Delivered,SEL_6110
ORD_5201,2025-08-03,CUST_1051,Delivered,SEL_6104
ORD_5202,2025-05-06,CUST_1324,Delivered,SEL_6043
ORD_5203,2026-02-06,CUST_1789,Cancelled,SEL_6095
ORD_5204,2025-05-16,CUST_1141,Delivered,SEL_6051
ORD_5205,2025-07-15,CUST_1470,Delivered,SEL_6098
ORD_5206,2026-02-24,CUST_1787,Delivered,SEL_6069
ORD_5207,2025-06-05,CUST_2826,Delivered,SEL_6075
ORD_5208,2026-03-09,CUST_2358,Delivered,SEL_6071
ORD_5209,2025-08-30,CUST_2917,Delivered,SEL_6072
ORD_5210,2026-03-27,CUST_1964,Delivered,SEL_6081
ORD_5211,2025-12-02,CUST_1373,Delivered,SEL_6108
ORD_5212,2025-05-18,CUST_3542,Delivered,SEL_6050
ORD_5213,2025-08-16,CUST_2693,Delivered,SEL_6061
ORD_5214,2025-07-01,CUST_3799,Delivered,SEL_6103
ORD_5215,2025-07-05,CUST_2180,Delivered,SEL_6041
ORD_5216,2025-10-05,CUST_3339,Delivered,SEL_6051
ORD_5217,2025-06-17,CUST_2672,Delivered,SEL_6078
ORD_5218,2025-04-13,CUST_1106,Delivered,SEL_6024
ORD_5219,2025-04-17,CUST_2444,Delivered,SEL_6030
ORD_5220,2025-09-18,CUST_3718,Delivered,SEL_6115
ORD_5221,2026-02-19,CUST_2682,Delivered,SEL_6052
ORD_5222,2025-11-23,CUST_1002,Pending,SEL_6050
ORD_5223,2025-09-17,CUST_3637,Delivered,SEL_6057
ORD_5224,2025-09-08,CUST_3692,Pending,SEL_6062
ORD_5225,2025-10-06,CUST_3138,Delivered,SEL_6079
ORD_5226,2025-12-15,CUST_1350,Delivered,SEL_6117
ORD_5227,2025-08-11,CUST_2287,Cancelled,SEL_6053
ORD_5228,2026-02-28,CUST_2063,Delivered,SEL_6068
ORD_5229,2025-10-19,CUST_3957,Delivered,SEL_6077
ORD_5230,2025-07-15,CUST_3207,Pending,SEL_6069
ORD_5231,2026-03-13,CUST_3360,Delivered,SEL_6031
ORD_5232,2025-10-06,CUST_1445,Delivered,SEL_6076
ORD_5233,2026-02-06,CUST_3346,Delivered,SEL_6030
ORD_5234,2025-12-18,CUST_1952,Pending,SEL_6113
ORD_5235,2025-03-31,CUST_1036,Pending,SEL_6010
ORD_5236,2026-03-19,CUST_2108,Delivered,SEL_6094
ORD_5237,2025-08-21,CUST_2476,Delivered,SEL_6090
ORD_5238,2025-12-28,CUST_2799,Pending,SEL_6044
ORD_5239,2025-05-05,CUST_2846,Delivered,SEL_6006
ORD_5240,2025-10-29,CUST_2409,Delivered,SEL_6027
ORD_5241,2026-03-14,CUST_2196,Delivered,SEL_6020
ORD_5242,2025-06-04,CUST_2400,Delivered,SEL_6092
ORD_5243,2025-09-28,CUST_2709,Delivered,SEL_6020
ORD_5244,2025-06-22,CUST_2386,Pending,SEL_6012
ORD_5245,2026-02-11,CUST_3607,Cancelled,SEL_6109
ORD_5246,2025-10-25,CUST_3939,Delivered,SEL_6085
ORD_5247,2026-01-19,CUST_3189,Delivered,SEL_6094
ORD_5248,2025-07-24,CUST_3935,Delivered,SEL_6049
ORD_5249,2025-10-02,CUST_2301,Delivered,SEL_6052
ORD_5250,2025-08-14,CUST_3774,Delivered,SEL_6010
ORD_5251,2025-05-25,CUST_2244,Delivered,SEL_6115
ORD_5252,2025-08-28,CUST_1521,Delivered,SEL_6005
ORD_5253,2025-11-24,CUST_2807,Delivered,SEL_6064
ORD_5254,2025-11-27,CUST_1010,Delivered,SEL_6058
ORD_5255,2025-04-09,CUST_1984,Delivered,SEL_6101
ORD_5256,2025-11-12,CUST_3426,Delivered,SEL_6008
ORD_5257,2026-02-06,CUST_2657,Delivered,SEL_6030
ORD_5258,2025-11-04,CUST_2661,Cancelled,SEL_6017
ORD_5259,2025-12-02,CUST_3730,Cancelled,SEL_6067
ORD_5260,2025-09-05,CUST_3632,Delivered,SEL_6021
ORD_5261,2026-01-19,CUST_3200,Delivered,SEL_6016
ORD_5262,2025-04-02,CUST_1720,Delivered,SEL_6096
ORD_5263,2026-01-15,CUST_2073,Delivered,SEL_6027
ORD_5264,2025-05-13,CUST_1859,Delivered,SEL_6115
ORD_5265,2026-01-03,CUST_2317,Pending,SEL_6006
ORD_5266,2026-02-07,CUST_2604,Delivered,SEL_6042
ORD_5267,2025-06-24,CUST_1050,Delivered,SEL_6016
ORD_5268,2025-09-23,CUST_3712,Delivered,SEL_6045
ORD_5269,2025-04-02,CUST_3579,Delivered,SEL_6003
ORD_5270,2025-07-23,CUST_3905,Delivered,SEL_6118
ORD_5271,2025-05-30,CUST_1146,Delivered,SEL_6040
ORD_5272,2025-07-04,CUST_1915,Delivered,SEL_6020
ORD_5273,2025-05-05,CUST_2463,Delivered,SEL_6104
ORD_5274,2025-11-17,CUST_3290,Pending,SEL_6007
ORD_5275,2025-07-08,CUST_1581,Delivered,SEL_6059
ORD_5276,2025-11-03,CUST_3735,Delivered,SEL_6011
ORD_5277,2025-10-26,CUST_2585,Delivered,SEL_6093
ORD_5278,2026-03-25,CUST_1483,Delivered,SEL_6052
ORD_5279,2025-11-22,CUST_2250,Delivered,SEL_6003
ORD_5280,2025-07-22,CUST_1673,Delivered,SEL_6021
ORD_5281,2025-09-22,CUST_1631,Delivered,SEL_6053
ORD_5282,2025-07-24,CUST_3709,Delivered,SEL_6096
ORD_5283,2025-08-30,CUST_1662,Delivered,SEL_6030
ORD_5284,2025-04-17,CUST_3853,Delivered,SEL_6103
ORD_5285,2025-10-27,CUST_3467,Delivered,SEL_6011
ORD_5286,2026-03-16,CUST_1988,Delivered,SEL_6081
ORD_5287,2025-09-24,CUST_2547,Delivered,SEL_6025
ORD_5288,2025-04-28,CUST_1650,Delivered,SEL_6050
ORD_5289,2026-02-04,CUST_1969,Delivered,SEL_6089
ORD_5290,2025-04-02,CUST_3638,Delivered,SEL_6009
ORD_5291,2025-12-15,CUST_2101,Pending,SEL_6045
ORD_5292,2025-04-29,CUST_3557,Delivered,SEL_6029
ORD_5293,2025-05-18,CUST_1441,Pending,SEL_6062
ORD_5294,2025-12-28,CUST_1921,Delivered,SEL_6015
ORD_5295,2025-06-07,CUST_1770,Delivered,SEL_6019
ORD_5296,2026-03-21,CUST_2344,Delivered,SEL_6015
ORD_5297,2025-07-09,CUST_2827,Delivered,SEL_6039
ORD_5298,2026-03-21,CUST_1263,Delivered,SEL_6035
ORD_5299,2025-10-11,CUST_2578,Delivered,SEL_6120
ORD_5300,2026-02-03,CUST_3685,Pending,SEL_6104
ORD_5301,2025-05-24,CUST_3507,Delivered,SEL_6013
ORD_5302,2025-11-26,CUST_1999,Delivered,SEL_6016
ORD_5303,2026-02-17,CUST_1700,Cancelled,SEL_6067
ORD_5304,2025-11-01,CUST_3350,Cancelled,SEL_6117
ORD_5305,2025-07-22,CUST_2604,Delivered,SEL_6095
ORD_5306,2025-04-28,CUST_2242,Delivered,SEL_6055
ORD_5307,2025-08-06,CUST_2126,Delivered,SEL_6065
ORD_5308,2025-08-17,CUST_3602,Delivered,SEL_6035
ORD_5309,2026-01-28,CUST_3336,Delivered,SEL_6016
ORD_5310,2025-10-06,CUST_2191,Delivered,SEL_6001
ORD_5311,2025-05-11,CUST_3669,Delivered,SEL_6050
ORD_5312,2025-05-31,CUST_2006,Pending,SEL_6014
ORD_5313,2025-10-20,CUST_1036,Pending,SEL_6062
ORD_5314,2025-08-03,CUST_1744,Delivered,SEL_6007
ORD_5315,2025-11-08,CUST_2765,Delivered,SEL_6023
ORD_5316,2025-08-30,CUST_1353,Delivered,SEL_6099
ORD_5317,2026-03-28,CUST_2923,Delivered,SEL_6063
ORD_5318,2025-09-21,CUST_1073,Delivered,SEL_6029
ORD_5319,2025-12-05,CUST_3696,Pending,SEL_6022
ORD_5320,2025-12-24,CUST_2377,Delivered,SEL_6080
ORD_5321,2025-06-17,CUST_2915,Delivered,SEL_6093
ORD_5322,2025-04-08,CUST_2094,Delivered,SEL_6006
ORD_5323,2025-10-11,CUST_3473,Pending,SEL_6082
ORD_5324,2025-04-13,CUST_1708,Pending,SEL_6029
ORD_5325,2025-06-10,CUST_2805,Cancelled,SEL_6089
ORD_5326,2025-04-11,CUST_3609,Delivered,SEL_6109
ORD_5327,2025-12-21,CUST_3876,Delivered,SEL_6120
ORD_5328,2026-01-22,CUST_1956,Delivered,SEL_6002
ORD_5329,2025-09-13,CUST_3565,Delivered,SEL_6108
ORD_5330,2025-05-21,CUST_3476,Cancelled,SEL_6064
ORD_5331,2026-03-01,CUST_1160,Delivered,SEL_6096
ORD_5332,2025-07-27,CUST_3197,Delivered,SEL_6036
ORD_5333,2026-01-23,CUST_3824,Delivered,SEL_6096
ORD_5334,2025-05-20,CUST_2736,Delivered,SEL_6105
ORD_5335,2025-08-08,CUST_2586,Delivered,SEL_6020
ORD_5336,2025-09-27,CUST_1067,Delivered,SEL_6055
ORD_5337,2026-03-11,CUST_3429,Delivered,SEL_6037
ORD_5338,2026-02-17,CUST_1058,Delivered,SEL_6106
ORD_5339,2025-06-22,CUST_1342,Pending,SEL_6102
ORD_5340,2026-01-03,CUST_2154,Delivered,SEL_6097
ORD_5341,2025-12-24,CUST_3775,Delivered,SEL_6052
ORD_5342,2026-02-25,CUST_2196,Delivered,SEL_6069
ORD_5343,2026-01-15,CUST_3818,Delivered,SEL_6070
ORD_5344,2025-07-27,CUST_3662,Pending,SEL_6022
ORD_5345,2025-04-30,CUST_2233,Delivered,SEL_6085
ORD_5346,2025-05-23,CUST_3402,Delivered,SEL_6083
ORD_5347,2025-11-12,CUST_2495,Pending,SEL_6107
ORD_5348,2026-01-19,CUST_2822,Cancelled,SEL_6015
ORD_5349,2025-09-28,CUST_1116,Delivered,SEL_6098
ORD_5350,2026-01-13,CUST_1662,Delivered,SEL_6047
ORD_5351,2025-06-04,CUST_2466,Delivered,SEL_6071
ORD_5352,2026-02-07,CUST_3501,Cancelled,SEL_6081
ORD_5353,2025-08-08,CUST_2869,Delivered,SEL_6108
ORD_5354,2025-07-24,CUST_3335,Delivered,SEL_6108
ORD_5355,2026-03-23,CUST_2017,Delivered,SEL_6069
ORD_5356,2025-07-01,CUST_1311,Delivered,SEL_6052
ORD_5357,2025-05-10,CUST_1208,Pending,SEL_6039
ORD_5358,2025-12-18,CUST_3666,Pending,SEL_6002
ORD_5359,2025-08-05,CUST_3494,Delivered,SEL_6091
ORD_5360,2025-12-10,CUST_3718,Delivered,SEL_6045
ORD_5361,2026-02-20,CUST_1633,Delivered,SEL_6024
ORD_5362,2025-08-15,CUST_3103,Pending,SEL_6105
ORD_5363,2025-11-10,CUST_3960,Cancelled,SEL_6061
ORD_5364,2025-09-06,CUST_1657,Pending,SEL_6111
ORD_5365,2025-11-25,CUST_2424,Pending,SEL_6092
ORD_5366,2025-07-21,CUST_2932,Delivered,SEL_6111
ORD_5367,2025-08-31,CUST_3563,Cancelled,SEL_6065
ORD_5368,2025-04-12,CUST_2680,Delivered,SEL_6053
ORD_5369,2025-05-28,CUST_1237,Delivered,SEL_6116
ORD_5370,2025-06-06,CUST_1348,Delivered,SEL_6021
ORD_5371,2026-03-08,CUST_3675,Delivered,SEL_6092
ORD_5372,2025-11-03,CUST_1630,Cancelled,SEL_6067
ORD_5373,2026-02-07,CUST_2541,Delivered,SEL_6094
ORD_5374,2026-03-18,CUST_3004,Pending,SEL_6001
